time_T1_s,time_T2_s,time_T3_s,nose_T1,nose_T2,nose_T3,forehead_T1,forehead_T2,forehead_T3,left_cheek_T1,left_cheek_T2,left_cheek_T3,right_cheek_T1,right_cheek_T2,right_cheek_T3
98.2697,98.2697,98.2697,0.010027,-0.018063,0.008769,-0.011222,-0.044351,0.046035,0.004879,-0.039150,0.040615,-0.010436,-0.072907,0.025698
98.2981,98.2981,98.2981,0.009943,-0.018860,0.009321,-0.011748,-0.046527,0.046432,0.004481,-0.041613,0.041015,-0.010745,-0.073983,0.026132
98.3266,98.3266,98.3266,0.009822,-0.019608,0.009279,-0.012237,-0.048702,0.046834,0.004116,-0.043998,0.041233,-0.011000,-0.074845,0.026470
98.3551,98.3551,98.3551,0.009860,-0.020739,0.009552,-0.012705,-0.050989,0.047171,0.003829,-0.046364,0.041433,-0.011249,-0.075598,0.026703
98.3835,98.3835,98.3835,0.009726,-0.022312,0.009641,-0.013175,-0.053210,0.047524,0.003594,-0.048524,0.041588,-0.011442,-0.076291,0.026897
98.4120,98.4120,98.4120,0.009552,-0.023891,0.009834,-0.013575,-0.055406,0.047838,0.003250,-0.050492,0.041637,-0.011566,-0.076857,0.027033
98.4404,98.4404,98.4404,0.009360,-0.025374,0.010097,-0.013920,-0.057605,0.048136,0.002953,-0.052360,0.041506,-0.011653,-0.077403,0.026981
98.4689,98.4689,98.4689,0.009113,-0.026732,0.010076,-0.014296,-0.059926,0.048352,0.002710,-0.054225,0.041440,-0.011771,-0.077944,0.026885
98.4974,98.4974,98.4974,0.008997,-0.028337,0.010394,-0.014623,-0.062255,0.048576,0.002488,-0.056084,0.041254,-0.011846,-0.078480,0.026777
98.5258,98.5258,98.5258,0.008846,-0.029748,0.010685,-0.014954,-0.064562,0.048699,0.002254,-0.058093,0.041032,-0.011904,-0.078972,0.026583
98.5543,98.5543,98.5543,0.008526,-0.031212,0.011138,-0.015246,-0.066763,0.048770,0.002111,-0.060064,0.040786,-0.012040,-0.079354,0.026307
98.5827,98.5827,98.5827,0.008503,-0.032754,0.011495,-0.015495,-0.068828,0.048811,0.001911,-0.061880,0.040608,-0.012170,-0.079702,0.026115
98.6112,98.6112,98.6112,0.008492,-0.034245,0.011441,-0.015724,-0.070707,0.048847,0.001746,-0.063675,0.040537,-0.012262,-0.079947,0.025928
98.6396,98.6396,98.6396,0.008346,-0.035843,0.011387,-0.015902,-0.072487,0.048899,0.001633,-0.065261,0.040349,-0.012325,-0.080174,0.025607
98.6681,98.6681,98.6681,0.008196,-0.036811,0.011000,-0.016108,-0.074126,0.048900,0.001530,-0.066655,0.039784,-0.012340,-0.080303,0.024993
98.6966,98.6966,98.6966,0.008144,-0.037748,0.010397,-0.016286,-0.075658,0.048891,0.001419,-0.067940,0.039647,-0.012355,-0.080356,0.024350
98.7250,98.7250,98.7250,0.007981,-0.038792,0.009812,-0.016413,-0.077028,0.048908,0.001314,-0.069142,0.039446,-0.012357,-0.080327,0.023790
98.7535,98.7535,98.7535,0.007777,-0.039288,0.009574,-0.016550,-0.078307,0.048932,0.001236,-0.070173,0.039106,-0.012406,-0.080267,0.022980
98.7819,98.7819,98.7819,0.007672,-0.040130,0.009515,-0.016639,-0.079460,0.048990,0.001131,-0.071087,0.038705,-0.012441,-0.080116,0.022049
98.8104,98.8104,98.8104,0.007575,-0.040507,0.009274,-0.016693,-0.080421,0.049027,0.001064,-0.071796,0.038425,-0.012468,-0.079915,0.021370
98.8389,98.8389,98.8389,0.007490,-0.040836,0.009119,-0.016706,-0.081097,0.049100,0.001006,-0.072265,0.038056,-0.012451,-0.079691,0.020788
98.8673,98.8673,98.8673,0.007476,-0.041156,0.009185,-0.016710,-0.081592,0.049219,0.000945,-0.072445,0.037712,-0.012448,-0.079469,0.020204
98.8958,98.8958,98.8958,0.007333,-0.041105,0.009391,-0.016825,-0.081996,0.049296,0.000879,-0.072688,0.037492,-0.012493,-0.079327,0.019659
98.9242,98.9242,98.9242,0.007281,-0.040954,0.009659,-0.017019,-0.082257,0.049443,0.000687,-0.072885,0.037351,-0.012583,-0.078961,0.019202
98.9527,98.9527,98.9527,0.007243,-0.040648,0.009873,-0.017274,-0.082478,0.049558,0.000536,-0.073155,0.037330,-0.012667,-0.078654,0.018881
98.9812,98.9812,98.9812,0.007277,-0.040248,0.010045,-0.017527,-0.082619,0.049700,0.000422,-0.073552,0.037427,-0.012820,-0.078324,0.018684
99.0096,99.0096,99.0096,0.007307,-0.040191,0.010161,-0.017756,-0.082761,0.049891,0.000365,-0.073951,0.037660,-0.012957,-0.077989,0.018641
99.0381,99.0381,99.0381,0.007221,-0.040059,0.010647,-0.017958,-0.082839,0.050138,0.000300,-0.074231,0.037876,-0.012958,-0.077634,0.018624
99.0665,99.0665,99.0665,0.007317,-0.039592,0.010643,-0.018116,-0.082975,0.050368,0.000251,-0.074354,0.038091,-0.013046,-0.077361,0.018689
99.0950,99.0950,99.0950,0.007235,-0.039243,0.010684,-0.018226,-0.083087,0.050644,0.000256,-0.074326,0.038360,-0.013080,-0.077084,0.018668
99.1235,99.1235,99.1235,0.007458,-0.038988,0.010481,-0.018330,-0.083185,0.050928,0.000128,-0.074113,0.038662,-0.013102,-0.076864,0.018649
99.1519,99.1519,99.1519,0.007610,-0.038357,0.010435,-0.018417,-0.083354,0.051123,0.000153,-0.074035,0.038805,-0.013131,-0.076699,0.018523
99.1804,99.1804,99.1804,0.007587,-0.038062,0.010691,-0.018454,-0.083472,0.051257,0.000122,-0.073918,0.038845,-0.013150,-0.076532,0.018316
99.2088,99.2088,99.2088,0.007626,-0.037318,0.011034,-0.018461,-0.083621,0.051392,0.000124,-0.073985,0.038913,-0.013173,-0.076396,0.018159
99.2373,99.2373,99.2373,0.007675,-0.036916,0.011364,-0.018430,-0.083758,0.051511,0.000176,-0.074233,0.039028,-0.013226,-0.076265,0.018063
99.2658,99.2658,99.2658,0.007464,-0.036549,0.011723,-0.018392,-0.083929,0.051596,0.000225,-0.074430,0.039063,-0.013300,-0.076189,0.018019
99.2942,99.2942,99.2942,0.007456,-0.036320,0.012022,-0.018338,-0.084224,0.051689,0.000303,-0.074780,0.039051,-0.013342,-0.076073,0.017917
99.3227,99.3227,99.3227,0.007381,-0.035974,0.012187,-0.018257,-0.084576,0.051767,0.000432,-0.075206,0.039020,-0.013410,-0.076015,0.017755
99.3511,99.3511,99.3511,0.007304,-0.035344,0.012199,-0.018157,-0.085111,0.051802,0.000505,-0.075607,0.038953,-0.013433,-0.076059,0.017542
99.3796,99.3796,99.3796,0.006970,-0.035369,0.012522,-0.018123,-0.085697,0.051832,0.000583,-0.075923,0.038859,-0.013455,-0.076135,0.017330
99.4080,99.4080,99.4080,0.006674,-0.035292,0.012656,-0.018085,-0.086321,0.051767,0.000678,-0.076325,0.038781,-0.013474,-0.076282,0.017196
99.4365,99.4365,99.4365,0.006263,-0.034940,0.012729,-0.018034,-0.086908,0.051642,0.000803,-0.076730,0.038749,-0.013403,-0.076288,0.017081
99.4650,99.4650,99.4650,0.005962,-0.034744,0.012659,-0.017998,-0.087348,0.051585,0.000882,-0.077000,0.038737,-0.013379,-0.076128,0.016968
99.4934,99.4934,99.4934,0.005540,-0.034571,0.012475,-0.017982,-0.087626,0.051479,0.000977,-0.077051,0.038684,-0.013376,-0.075996,0.016833
99.5219,99.5219,99.5219,0.005001,-0.034374,0.012393,-0.017977,-0.087777,0.051373,0.000955,-0.076958,0.038594,-0.013423,-0.075684,0.016731
99.5503,99.5503,99.5503,0.004438,-0.034306,0.012334,-0.018051,-0.087902,0.051280,0.000891,-0.076870,0.038494,-0.013442,-0.075342,0.016613
99.5788,99.5788,99.5788,0.003903,-0.033791,0.012270,-0.018172,-0.087952,0.051137,0.000772,-0.076680,0.038418,-0.013543,-0.074992,0.016634
99.6073,99.6073,99.6073,0.003436,-0.033219,0.011916,-0.018284,-0.087958,0.051040,0.000654,-0.076573,0.038334,-0.013719,-0.074692,0.016676
99.6357,99.6357,99.6357,0.002985,-0.032872,0.011650,-0.018409,-0.088009,0.050985,0.000589,-0.076565,0.038378,-0.013799,-0.074356,0.016646
99.6642,99.6642,99.6642,0.002601,-0.032804,0.011353,-0.018542,-0.088099,0.050941,0.000506,-0.076509,0.038449,-0.013902,-0.074098,0.016724
99.6926,99.6926,99.6926,0.001986,-0.032552,0.011361,-0.018668,-0.088230,0.050894,0.000432,-0.076644,0.038773,-0.013958,-0.073900,0.016925
99.7211,99.7211,99.7211,0.001277,-0.032372,0.011871,-0.018787,-0.088350,0.050898,0.000300,-0.076556,0.039040,-0.014021,-0.073696,0.017327
99.7496,99.7496,99.7496,0.000838,-0.032128,0.012345,-0.018938,-0.088497,0.050872,0.000210,-0.076524,0.039312,-0.014026,-0.073442,0.017787
99.7780,99.7780,99.7780,0.000488,-0.031971,0.012813,-0.019087,-0.088599,0.050808,0.000096,-0.076430,0.039589,-0.014052,-0.073186,0.018305
99.8065,99.8065,99.8065,0.000248,-0.032254,0.012974,-0.019199,-0.088735,0.050776,-0.000013,-0.076270,0.039982,-0.014058,-0.072918,0.018725
99.8349,99.8349,99.8349,0.000066,-0.032497,0.012974,-0.019376,-0.088771,0.050799,-0.000117,-0.076015,0.040454,-0.014019,-0.072513,0.019086
99.8634,99.8634,99.8634,-0.000257,-0.032418,0.012943,-0.019518,-0.088691,0.050841,-0.000196,-0.075607,0.040852,-0.014026,-0.072185,0.019499
99.8919,99.8919,99.8919,-0.000598,-0.032490,0.012949,-0.019606,-0.088513,0.050887,-0.000323,-0.075192,0.041141,-0.014021,-0.071905,0.019863
99.9203,99.9203,99.9203,-0.000682,-0.033106,0.013105,-0.019715,-0.088253,0.050963,-0.000400,-0.074772,0.041411,-0.014002,-0.071519,0.020241
99.9488,99.9488,99.9488,-0.000788,-0.033355,0.013168,-0.019703,-0.087994,0.051093,-0.000417,-0.074294,0.041565,-0.013909,-0.071180,0.020588
99.9772,99.9772,99.9772,-0.000735,-0.033246,0.013418,-0.019702,-0.087718,0.051266,-0.000445,-0.073517,0.041655,-0.013840,-0.070757,0.020823
100.0057,100.0057,100.0057,-0.000683,-0.033513,0.013632,-0.019740,-0.087424,0.051427,-0.000448,-0.072704,0.041637,-0.013833,-0.070401,0.020918
100.0342,100.0342,100.0342,-0.000574,-0.033344,0.014050,-0.019635,-0.087142,0.051535,-0.000479,-0.071638,0.041570,-0.013783,-0.070051,0.021032
100.0626,100.0626,100.0626,-0.000610,-0.033583,0.014900,-0.019511,-0.086816,0.051624,-0.000496,-0.070576,0.041508,-0.013697,-0.069683,0.021176
100.0911,100.0911,100.0911,-0.000294,-0.033568,0.015762,-0.019342,-0.086398,0.051763,-0.000422,-0.069550,0.041530,-0.013624,-0.069378,0.021273
100.1195,100.1195,100.1195,-0.000016,-0.033805,0.016325,-0.019164,-0.085907,0.051845,-0.000313,-0.068332,0.041611,-0.013578,-0.069099,0.021384
100.1480,100.1480,100.1480,0.000159,-0.033833,0.016667,-0.019016,-0.085273,0.051922,-0.000226,-0.067076,0.041708,-0.013483,-0.068777,0.021352
100.1764,100.1764,100.1764,0.000342,-0.033781,0.016862,-0.018907,-0.084525,0.051929,-0.000196,-0.065848,0.041823,-0.013440,-0.068417,0.021259
100.2049,100.2049,100.2049,0.000324,-0.033768,0.016905,-0.018828,-0.083634,0.051944,-0.000182,-0.064511,0.041879,-0.013401,-0.067965,0.021110
100.2334,100.2334,100.2334,0.000308,-0.033752,0.017218,-0.018749,-0.082630,0.051966,-0.000171,-0.063108,0.041865,-0.013354,-0.067345,0.020947
100.2618,100.2618,100.2618,0.000363,-0.033623,0.017455,-0.018580,-0.081537,0.051945,-0.000061,-0.061648,0.041660,-0.013332,-0.066722,0.020623
100.2903,100.2903,100.2903,0.000326,-0.033504,0.016796,-0.018358,-0.080393,0.051867,0.000082,-0.060294,0.041570,-0.013266,-0.065992,0.020160
100.3187,100.3187,100.3187,0.000435,-0.032990,0.016122,-0.018071,-0.079241,0.051804,0.000264,-0.058889,0.041447,-0.013194,-0.065222,0.019564
100.3472,100.3472,100.3472,0.000653,-0.032975,0.015620,-0.017773,-0.078151,0.051680,0.000504,-0.057432,0.041158,-0.013076,-0.064406,0.018870
100.3757,100.3757,100.3757,0.000879,-0.032155,0.015342,-0.017477,-0.076985,0.051525,0.000719,-0.055882,0.040675,-0.013001,-0.063507,0.018252
100.4041,100.4041,100.4041,0.001227,-0.031487,0.015387,-0.017108,-0.075863,0.051345,0.000963,-0.054568,0.040274,-0.012938,-0.062576,0.017710
100.4326,100.4326,100.4326,0.001597,-0.030973,0.015565,-0.016771,-0.074741,0.051188,0.001199,-0.053259,0.039947,-0.012847,-0.061545,0.017211
100.4610,100.4610,100.4610,0.001937,-0.030948,0.015817,-0.016482,-0.073566,0.051073,0.001436,-0.051838,0.039749,-0.012698,-0.060371,0.016883
100.4895,100.4895,100.4895,0.002047,-0.030656,0.016180,-0.016166,-0.072441,0.050997,0.001687,-0.050079,0.039657,-0.012534,-0.058902,0.016622
100.5180,100.5180,100.5180,0.002368,-0.030772,0.016554,-0.015872,-0.071321,0.050916,0.001859,-0.048379,0.039606,-0.012439,-0.057256,0.016448
100.5464,100.5464,100.5464,0.002623,-0.031231,0.016761,-0.015508,-0.070225,0.050963,0.002083,-0.046745,0.039708,-0.012313,-0.055577,0.016366
100.5749,100.5749,100.5749,0.002775,-0.031554,0.016899,-0.015103,-0.069155,0.051069,0.002284,-0.045129,0.039939,-0.012184,-0.053755,0.016512
100.6033,100.6033,100.6033,0.002942,-0.032330,0.017086,-0.014787,-0.068081,0.051240,0.002562,-0.043666,0.040229,-0.012041,-0.051991,0.016720
100.6318,100.6318,100.6318,0.003173,-0.032555,0.016942,-0.014445,-0.067082,0.051485,0.002851,-0.042215,0.040587,-0.011890,-0.050257,0.016933
100.6603,100.6603,100.6603,0.003293,-0.033017,0.016653,-0.014144,-0.066219,0.051695,0.003045,-0.040790,0.040836,-0.011722,-0.048523,0.017108
100.6887,100.6887,100.6887,0.003527,-0.033595,0.016595,-0.013836,-0.065412,0.051969,0.003250,-0.039519,0.041094,-0.011546,-0.046796,0.017242
100.7172,100.7172,100.7172,0.003893,-0.034260,0.016873,-0.013473,-0.064754,0.052288,0.003497,-0.038421,0.041395,-0.011411,-0.045061,0.017492
100.7456,100.7456,100.7456,0.004228,-0.034490,0.017294,-0.013072,-0.064238,0.052626,0.003781,-0.037380,0.041667,-0.011292,-0.043238,0.017757
100.7741,100.7741,100.7741,0.004522,-0.034771,0.018110,-0.012701,-0.063780,0.052961,0.004014,-0.036355,0.041919,-0.011145,-0.041354,0.018096
100.8025,100.8025,100.8025,0.004847,-0.034872,0.018713,-0.012425,-0.063442,0.053272,0.004227,-0.035517,0.042231,-0.011064,-0.039533,0.018395
100.8310,100.8310,100.8310,0.005436,-0.035485,0.019148,-0.012269,-0.063199,0.053630,0.004353,-0.034696,0.042469,-0.011061,-0.037687,0.018730
100.8595,100.8595,100.8595,0.005865,-0.036265,0.019855,-0.012192,-0.063026,0.053969,0.004415,-0.033977,0.042621,-0.011059,-0.035850,0.018977
100.8879,100.8879,100.8879,0.006056,-0.037331,0.020415,-0.012153,-0.062940,0.054262,0.004430,-0.033264,0.042811,-0.011088,-0.034065,0.019199
100.9164,100.9164,100.9164,0.006307,-0.038221,0.020796,-0.012099,-0.062833,0.054559,0.004474,-0.032472,0.043052,-0.011079,-0.032288,0.019389
100.9448,100.9448,100.9448,0.006420,-0.039308,0.021141,-0.011977,-0.062773,0.054765,0.004619,-0.031599,0.043229,-0.011055,-0.030571,0.019484
100.9733,100.9733,100.9733,0.006457,-0.039824,0.021199,-0.011804,-0.062718,0.054851,0.004769,-0.030809,0.043349,-0.011016,-0.028964,0.019448
101.0018,101.0018,101.0018,0.006663,-0.040338,0.021149,-0.011640,-0.062705,0.054845,0.004893,-0.030203,0.043423,-0.010938,-0.027458,0.019334
101.0302,101.0302,101.0302,0.006986,-0.040333,0.020822,-0.011420,-0.062806,0.054765,0.005056,-0.029688,0.043501,-0.010887,-0.026070,0.019094
101.0587,101.0587,101.0587,0.007185,-0.040005,0.020635,-0.011140,-0.062794,0.054651,0.005248,-0.029664,0.043422,-0.010887,-0.025052,0.018758
101.0871,101.0871,101.0871,0.007544,-0.039398,0.020374,-0.010866,-0.062751,0.054501,0.005482,-0.029766,0.043403,-0.010836,-0.024163,0.018302
101.1156,101.1156,101.1156,0.007967,-0.038361,0.020048,-0.010585,-0.062758,0.054191,0.005725,-0.029943,0.043317,-0.010765,-0.023331,0.017819
101.1441,101.1441,101.1441,0.008450,-0.037366,0.019643,-0.010331,-0.062799,0.053858,0.005946,-0.030062,0.043180,-0.010676,-0.022660,0.017230
101.1725,101.1725,101.1725,0.008638,-0.036609,0.019089,-0.010027,-0.062876,0.053497,0.006131,-0.029981,0.042989,-0.010600,-0.021799,0.016559
101.2010,101.2010,101.2010,0.008971,-0.036236,0.018638,-0.009731,-0.062900,0.053047,0.006385,-0.029621,0.042735,-0.010515,-0.020962,0.015874
101.2294,101.2294,101.2294,0.009242,-0.035723,0.018613,-0.009375,-0.062736,0.052567,0.006713,-0.029212,0.042626,-0.010462,-0.020076,0.015253
101.2579,101.2579,101.2579,0.009501,-0.035230,0.018797,-0.008995,-0.062436,0.052101,0.007017,-0.028692,0.042511,-0.010422,-0.019233,0.014887
101.2864,101.2864,101.2864,0.009464,-0.034816,0.018945,-0.008596,-0.061980,0.051508,0.007324,-0.028079,0.041910,-0.010258,-0.018413,0.014083
101.3148,101.3148,101.3148,0.009772,-0.035154,0.019186,-0.008257,-0.061409,0.050925,0.007642,-0.027441,0.041397,-0.010078,-0.017667,0.013452
101.3433,101.3433,101.3433,0.009830,-0.035529,0.019136,-0.007890,-0.060802,0.050306,0.007953,-0.026962,0.041199,-0.009953,-0.017060,0.012960
101.3717,101.3717,101.3717,0.010064,-0.035464,0.018934,-0.007482,-0.060145,0.049745,0.008212,-0.026529,0.040943,-0.009815,-0.016493,0.012479
101.4002,101.4002,101.4002,0.009955,-0.034752,0.019067,-0.007083,-0.059520,0.049172,0.008530,-0.026086,0.040659,-0.009631,-0.015889,0.011992
101.4287,101.4287,101.4287,0.010012,-0.034391,0.019088,-0.006726,-0.058901,0.048562,0.008776,-0.025503,0.040410,-0.009484,-0.015317,0.011462
101.4571,101.4571,101.4571,0.010030,-0.033818,0.018989,-0.006397,-0.058211,0.047966,0.009036,-0.024878,0.040203,-0.009372,-0.014790,0.011043
101.4856,101.4856,101.4856,0.009831,-0.033612,0.018950,-0.006138,-0.057442,0.047394,0.009231,-0.024317,0.039987,-0.009291,-0.014184,0.010568
101.5140,101.5140,101.5140,0.009702,-0.033709,0.018823,-0.005971,-0.056499,0.046820,0.009373,-0.023641,0.039824,-0.009242,-0.013560,0.010100
101.5425,101.5425,101.5425,0.009546,-0.034302,0.018468,-0.005964,-0.055345,0.046249,0.009412,-0.022815,0.039580,-0.009212,-0.012786,0.009633
101.5709,101.5709,101.5709,0.009412,-0.035001,0.018161,-0.005985,-0.053900,0.045669,0.009462,-0.021527,0.039382,-0.009252,-0.011886,0.009169
101.5994,101.5994,101.5994,0.009132,-0.035538,0.018060,-0.006125,-0.052162,0.045125,0.009432,-0.020213,0.039211,-0.009292,-0.010817,0.008730
101.6279,101.6279,101.6279,0.008984,-0.036377,0.017724,-0.006327,-0.050231,0.044583,0.009358,-0.018590,0.039058,-0.009333,-0.009595,0.008435
101.6563,101.6563,101.6563,0.008750,-0.037406,0.017661,-0.006518,-0.048115,0.044103,0.009307,-0.016996,0.038926,-0.009418,-0.008335,0.008120
101.6848,101.6848,101.6848,0.008553,-0.038261,0.017641,-0.006704,-0.045843,0.043733,0.009300,-0.015324,0.038798,-0.009467,-0.007004,0.007888
101.7132,101.7132,101.7132,0.008510,-0.039546,0.017844,-0.006788,-0.043444,0.043417,0.009397,-0.013600,0.038743,-0.009475,-0.005591,0.007661
101.7417,101.7417,101.7417,0.008799,-0.041042,0.017994,-0.006870,-0.040994,0.043146,0.009535,-0.011818,0.038706,-0.009470,-0.004329,0.007528
101.7702,101.7702,101.7702,0.009103,-0.042882,0.018159,-0.006918,-0.038473,0.042986,0.009635,-0.010123,0.038736,-0.009456,-0.003143,0.007402
101.7986,101.7986,101.7986,0.009616,-0.044493,0.017926,-0.006920,-0.035943,0.042862,0.009723,-0.008254,0.038706,-0.009386,-0.001899,0.007327
101.8271,101.8271,101.8271,0.010152,-0.045476,0.017444,-0.006918,-0.033341,0.042744,0.009835,-0.006192,0.038638,-0.009285,-0.000621,0.007011
101.8555,101.8555,101.8555,0.010961,-0.046468,0.016830,-0.006945,-0.030828,0.042759,0.009983,-0.004165,0.038977,-0.009279,0.000658,0.007052
101.8840,101.8840,101.8840,0.011244,-0.047217,0.016278,-0.006935,-0.028412,0.042777,0.010130,-0.002330,0.039239,-0.009200,0.002005,0.006981
101.9125,101.9125,101.9125,0.011810,-0.047916,0.015747,-0.006967,-0.026139,0.042840,0.010279,-0.000638,0.039235,-0.009105,0.003397,0.006791
101.9409,101.9409,101.9409,0.012209,-0.049317,0.015338,-0.007007,-0.024188,0.042871,0.010454,0.000888,0.039235,-0.009025,0.004707,0.006644
101.9694,101.9694,101.9694,0.012688,-0.050868,0.014735,-0.007005,-0.022688,0.042904,0.010479,0.001807,0.039221,-0.008950,0.005761,0.006536
101.9978,101.9978,101.9978,0.013143,-0.051589,0.014396,-0.006956,-0.021564,0.043037,0.010527,0.002322,0.039226,-0.008942,0.006509,0.006512
102.0263,102.0263,102.0263,0.013668,-0.052384,0.014283,-0.006898,-0.020891,0.043204,0.010556,0.002608,0.039233,-0.008946,0.007129,0.006448
102.0548,102.0548,102.0548,0.014561,-0.053274,0.014106,-0.006854,-0.020639,0.043331,0.010523,0.002580,0.039250,-0.008966,0.007524,0.006530
102.0832,102.0832,102.0832,0.015083,-0.054001,0.013952,-0.006856,-0.021028,0.043560,0.010378,0.002065,0.039421,-0.008965,0.007661,0.006724
102.1117,102.1117,102.1117,0.015746,-0.054840,0.014322,-0.006832,-0.021896,0.043906,0.010221,0.001439,0.039717,-0.009010,0.007504,0.007003
102.1401,102.1401,102.1401,0.016285,-0.055752,0.014468,-0.006771,-0.023489,0.044171,0.010061,0.000296,0.039916,-0.009015,0.007037,0.007229
102.1686,102.1686,102.1686,0.016836,-0.056664,0.014566,-0.006648,-0.025705,0.044340,0.010081,-0.001054,0.039959,-0.008819,0.006230,0.007474
102.1971,102.1971,102.1971,0.017973,-0.057403,0.014744,-0.006657,-0.028550,0.044583,0.009930,-0.002909,0.040123,-0.008284,0.005104,0.007683
102.2255,102.2255,102.2255,0.019286,-0.057856,0.014883,-0.006679,-0.031949,0.044735,0.009510,-0.004900,0.040228,-0.007779,0.003734,0.007960
102.2540,102.2540,102.2540,0.020479,-0.058709,0.015079,-0.006801,-0.035751,0.044884,0.008962,-0.007059,0.040401,-0.007399,0.002128,0.008203
102.2824,102.2824,102.2824,0.021552,-0.059055,0.015154,-0.007029,-0.039918,0.045091,0.008351,-0.009485,0.040525,-0.007142,0.000470,0.008486
102.3109,102.3109,102.3109,0.022296,-0.059017,0.015311,-0.007335,-0.044220,0.045276,0.007673,-0.012227,0.040752,-0.006886,-0.001173,0.008749
102.3393,102.3393,102.3393,0.022887,-0.058559,0.015503,-0.007752,-0.048548,0.045463,0.006916,-0.015191,0.040954,-0.006713,-0.002759,0.009045
102.3678,102.3678,102.3678,0.023376,-0.058317,0.015698,-0.008242,-0.052662,0.045639,0.006114,-0.018018,0.041059,-0.006519,-0.004395,0.009211
102.3963,102.3963,102.3963,0.023607,-0.057917,0.015834,-0.008774,-0.056545,0.045792,0.005295,-0.020944,0.041099,-0.006351,-0.005813,0.009335
102.4247,102.4247,102.4247,0.023840,-0.057719,0.016220,-0.009281,-0.060088,0.045935,0.004422,-0.023664,0.041193,-0.006172,-0.006984,0.009356
102.4532,102.4532,102.4532,0.024298,-0.057004,0.016462,-0.009727,-0.063078,0.046039,0.003516,-0.025941,0.041185,-0.005975,-0.007995,0.009313
102.4816,102.4816,102.4816,0.024874,-0.056693,0.016910,-0.010136,-0.065448,0.046161,0.002602,-0.027690,0.041150,-0.005827,-0.008792,0.009207
102.5101,102.5101,102.5101,0.025367,-0.056069,0.017552,-0.010458,-0.067101,0.046304,0.001639,-0.029058,0.041152,-0.005678,-0.009329,0.009070
102.5386,102.5386,102.5386,0.025792,-0.055690,0.018110,-0.010762,-0.067771,0.046397,0.000708,-0.029695,0.041186,-0.005529,-0.009527,0.008882
102.5670,102.5670,102.5670,0.026316,-0.055796,0.018371,-0.011038,-0.067553,0.046417,-0.000131,-0.029816,0.041295,-0.005201,-0.009311,0.008718
102.5955,102.5955,102.5955,0.026549,-0.055993,0.018714,-0.011310,-0.066651,0.046425,-0.000735,-0.029659,0.041382,-0.004726,-0.008865,0.008661
